id,original_title,title,original_language,release_date,popularity,vote_count,vote_average,budget,revenue,runtime,status,adult,genre_names,profit
543362,ニッポンの大家族 Saiko! The Large family 放送禁止 劇場版,Banned from Broadcast: Saiko! The Large Family,ja,2009-07-11,0.6,0,0.0,0,0,95,Released,False,Horror,0
37707,Splice,Splice,en,2009-10-06,25.577,1825,5.8,26000000,0,104,Released,False,"Horror, Science Fiction, Thriller",-26000000
37062,The Passion of Darkly Noon,The Passion of Darkly Noon,en,1995-01-02,4.495,58,5.9,0,0,99,Released,False,"Drama, Horror, Mystery, Thriller",0
29290,The Green Slime,The Green Slime,en,1968-12-19,4.193,72,5.0,0,0,90,Released,False,"Drama, Horror, Science Fiction",0
995282,Interrupción,Interruption,es,2022-07-02,0.6,0,0.0,0,0,2,Released,False,"Horror, Thriller",0
464180,The Queen of Screams,The Queen of Screams,en,2009-01-02,1.487,1,10.0,1000000,0,76,Released,False,Horror,-1000000
231783,Scream Park,Scream Park,en,2012-10-31,1.89,12,4.2,3,0,85,Released,False,Horror,-3
83955,Blow Job - Dolce lingua,Blow Job,it,1980-05-17,0.6,6,4.3,0,0,78,Released,False,"Drama, Horror, Mystery",0
912293,Sangre en la Mondiola,Banfield Killer,es,2005-08-30,0.6,0,0.0,0,0,65,Released,False,"Comedy, Horror",0
989456,ネットから削除された禁断動画35,Not Found 35,ja,2018-04-06,0.6,0,0.0,0,0,70,Released,False,Horror,0
832607,The Lone Wolf,The Lone Wolf,en,2013-04-15,0.6,0,0.0,0,0,2,Released,False,Horror,0
41848,The Amityville Curse,The Amityville Curse,en,1990-05-07,7.459,70,3.7,750000,0,91,Released,False,"Horror, Thriller",-750000
396321,Puppet Master: The Littlest Reich,Puppet Master: The Littlest Reich,en,2018-08-17,7.531,114,5.7,0,0,90,Released,False,"Comedy, Horror",0
40219,The Beast Within,The Beast Within,en,1982-02-12,6.545,79,5.5,0,7742572,98,Released,False,Horror,7742572
1020528,The Tell-Tale Heart,The Tell-Tale Heart,en,2004-03-04,0.6,0,0.0,0,0,0,Released,False,Horror,0
75077,Necropolis,Necropolis,es,1987-05-25,1.201,17,3.1,0,0,77,Released,False,Horror,0
357964,Hide & Seek,Hide & Seek,en,2007-10-31,0.6,0,0.0,0,0,0,Released,False,"Horror, Thriller",0
343173,The Rezort,The Rezort,en,2015-06-15,8.625,322,5.5,0,0,87,Released,False,Horror,0
102758,Zombie Night,Zombie Night,en,2003-10-16,1.2,11,3.1,78000,0,91,Released,False,"Horror, Science Fiction",-78000
549703,Girls Just Wanna Have Blood,Girls Just Wanna Have Blood,en,2020-05-26,1.044,1,4.0,0,0,105,Released,False,"Comedy, Horror",0
9964,Bad Taste,Bad Taste,en,1987-12-01,10.113,657,6.4,25710,0,92,Released,False,"Action, Comedy, Horror, Science Fiction",-25710
870383,Detention,Detention,en,2019-02-22,0.6,1,3.0,0,0,80,Released,False,"Horror, Thriller",0
1029686,Drowners,Drowners,en,2017-06-03,0.6,0,0.0,0,0,1,Released,False,Horror,0
301113,গল্প হলেও সত্যি,Golpo Holeo Shotti,bn,2014-07-04,0.693,2,4.5,0,0,116,Released,False,"Horror, Thriller",0
189307,Regreso del más allá,Back from Beyond,es,1982-10-11,1.4,0,0.0,0,0,70,Released,False,"Crime, Horror",0
423048,Las esclavas del sadismo,The Slaves of Sadism,es,1994-01-01,1.669,3,3.7,0,0,90,Released,False,Horror,0
661359,Night Call,Night Call,en,1964-02-07,0.6,1,8.0,0,0,25,Released,False,Horror,0
904678,Maggot Farmers,Maggot Farmers,nl,2021-12-31,0.6,0,0.0,0,0,26,Released,False,Horror,0
463737,Granny of the Dead,Granny of the Dead,en,2017-07-14,2.035,5,5.2,0,0,83,Released,False,"Comedy, Horror",0
4288,The Final Terror,The Final Terror,en,1983-05-01,4.542,54,5.0,0,0,82,Released,False,"Horror, Thriller",0
140516,Help Me... I'm Possessed,Help Me... I'm Possessed,en,1974-10-25,1.4,3,5.0,0,0,79,Released,False,Horror,0
330117,Zombie TV,Zombie TV,en,2018-01-01,0.981,1,4.0,0,0,75,Released,False,"Comedy, Horror",0
243772,闇動画6,Tokyo Videos of Horror 6,ja,2013-06-07,0.6,0,0.0,0,0,66,Released,False,Horror,0
28403,La noche de Walpurgis,The Werewolf Versus the Vampire Woman,es,1971-05-17,3.23,29,5.6,0,0,95,Released,False,Horror,0
231082,Gingerdead Man vs. Evil Bong,Gingerdead Man vs. Evil Bong,en,2013-10-29,2.9,18,4.4,0,0,80,Released,False,"Comedy, Horror",0
67320,Stanley,Stanley,en,1972-05-23,1.289,3,4.7,0,0,108,Released,False,Horror,0
776497,Deathwalkers,Deathwalkers,en,1989-01-01,0.6,0,0.0,0,0,85,Released,False,Horror,0
409137,魔輪,The Precipice Game,zh,2017-02-08,1.865,44,6.2,0,0,90,Released,False,Horror,0
202244,Unaware,Unaware,en,2013-03-12,2.957,17,4.2,0,0,81,Released,False,"Horror, Science Fiction",0
38499,Howling: New Moon Rising,Howling: New Moon Rising,en,1995-01-01,3.655,40,3.3,0,0,90,Released,False,Horror,0
706629,Wonder Valley,Wonder Valley,en,2015-01-02,0.6,2,3.0,0,0,71,Released,False,Horror,0
78227,Un couple d'artistes,An Artistic Couple,fr,1970-01-01,0.6,6,5.1,0,0,13,Released,False,Horror,0
407775,Knucklebones,Knucklebones,en,2016-08-27,4.46,40,4.3,150000,0,85,Released,False,"Horror, Thriller",-150000
198690,Ling huan xiao jie,Miss Magic,cn,1988-06-23,0.631,0,0.0,0,0,0,Released,False,Horror,0
297294,The Lost Tape,The Lost Tape,hi,2012-09-14,0.6,0,0.0,0,0,0,Released,False,"Horror, Thriller",0
86328,Terrifier,Terrifier,en,2011-08-09,31.973,31,6.5,0,0,20,Released,False,Horror,0
116327,How to Make a Monster,How to Make a Monster,en,1958-07-01,1.941,16,5.7,0,0,73,Released,False,"Horror, Science Fiction",0
3483,The Blood of Fu Manchu,The Blood of Fu Manchu,en,1968-08-23,2.829,20,4.7,0,0,92,Released,False,"Adventure, Crime, Horror, Science Fiction, Thriller",0
596707,Weedjies: Halloweed Night,Weedjies: Halloweed Night,en,2019-10-21,2.258,7,6.0,0,0,75,Released,False,"Comedy, Horror",0
620641,Thaw of the Dead,Thaw of the Dead,ru,2017-08-04,0.6,2,4.5,0,0,0,Released,False,"Adventure, Drama, Horror",0
271533,Chain of Souls,Chain of Souls,en,2001-01-01,1.254,2,5.3,0,0,105,Released,False,Horror,0
564876,携帯彼女＋,Cellular Girlfriend +,ja,2012-07-14,1.094,0,0.0,0,0,74,Released,False,Horror,0
947311,Yo nimo Kimyou na Monogatari: 2007 Spring Special,Yo nimo Kimyou na Monogatari: 2007 Spring Special,ja,2007-03-26,0.6,0,0.0,0,0,138,Released,False,"Horror, Mystery, Science Fiction, Thriller",0
23202,Trick 'r Treat,Trick 'r Treat,en,2007-10-26,70.923,1457,7.0,12000000,0,82,Released,False,Horror,-12000000
69437,Infested,Infested,en,2002-10-18,4.316,10,5.0,0,0,80,Released,False,"Horror, Science Fiction",0
57961,Slashers,Slashers,en,2001-01-01,4.616,48,5.5,165000,0,99,Released,False,"Horror, Thriller",-165000
5486,Ecologia del delitto,A Bay of Blood,it,1971-09-08,12.253,294,6.7,0,0,85,Released,False,"Horror, Thriller",0
645733,Deep Shock,Deep Shock,en,2019-06-01,0.6,0,0.0,0,0,30,Released,False,"Horror, Thriller",0
27413,The Dwelling,The Dwelling,en,1993-01-01,1.562,4,5.0,0,0,90,Released,False,Horror,0
30748,The Hereafter,The Hereafter,en,1983-01-01,0.62,1,5.0,0,0,84,Released,False,"Horror, Thriller",0
19002,Darkman III: Die Darkman Die,Darkman III: Die Darkman Die,en,1996-04-14,7.447,104,5.0,0,0,87,Released,False,"Action, Horror, Science Fiction, Thriller",0
29143,Eyes of Laura Mars,Eyes of Laura Mars,en,1978-08-02,7.017,154,5.8,7000000,20000000,104,Released,False,"Drama, Horror, Mystery, Thriller",13000000
33516,Gothic,Gothic,en,1986-11-30,7.42,127,5.7,0,0,84,Released,False,"Drama, Fantasy, History, Horror",0
343509,Human Resources,Human Resources,en,2015-06-06,0.6,2,2.3,0,0,74,Released,False,"Horror, Thriller",0
433009,El caníbal de la Guerrero,El caníbal de la Guerrero,es,2008-01-03,1.732,18,6.2,0,0,93,Released,False,"Crime, Horror",0
3481,The Face of Fu Manchu,The Face of Fu Manchu,en,1965-08-06,3.623,29,6.1,0,1300000,96,Released,False,"Crime, Horror, Thriller",1300000
169836,Der Mann nebenan,A Demon in My View,de,1991-09-23,0.6,1,5.0,0,0,110,Released,False,"Drama, Horror",0
88760,Mamono hantâ Yôko,Mamono hantâ Yôko,it,1991-05-01,0.6,3,4.3,0,0,190,Released,False,"Animation, Horror",0
659413,Trash Day of the Dead,Trash Day of the Dead,en,2008-07-05,0.6,0,0.0,0,0,1,Released,False,"Comedy, Horror",0
138988,Bloody Wednesday,Bloody Wednesday,en,1988-09-08,1.176,9,5.0,0,0,96,Released,False,"Crime, Horror, Thriller",0
728054,Vicious Fun,Vicious Fun,en,2021-11-04,5.276,46,6.6,0,0,103,Released,False,"Comedy, Horror",0
298357,The World of Hammer: Lands Before Time,The World of Hammer: Lands Before Time,en,1994-10-20,0.6,0,0.0,0,0,29,Released,False,"Documentary, Horror, Science Fiction, TV Movie",0
321714,Manyeo Seong,Witch Castle,ko,1968-01-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
673268,The GMod Paranormal,The GMod Paranormal,en,2018-01-11,0.85,0,0.0,0,0,32,Released,False,"Animation, Comedy, Horror",0
1003955,Halloween Is Killing Me,Halloween Is Killing Me,en,2021-12-05,0.6,0,0.0,0,0,4,Released,False,"Comedy, Horror",0
852731,The Stone,The Stone,en,2021-07-23,0.6,0,0.0,0,0,7,Released,False,"Drama, Horror",0
49351,Welcome to Arrow Beach,Welcome to Arrow Beach,en,1974-05-01,1.561,5,5.2,0,0,94,Released,False,Horror,0
28656,Greta - Haus ohne Männer,"Greta, the Mad Butcher",de,1977-01-21,10.161,59,4.6,0,0,90,Released,False,"Drama, Horror",0
282329,Craters of the Moon,Craters of the Moon,en,2014-07-18,0.945,3,5.0,0,0,77,Released,False,"Drama, Horror, Thriller",0
505922,Bloody Slumber Party,Bloody Slumber Party,en,2014-06-02,1.32,0,0.0,0,0,80,Released,False,"Horror, Thriller",0
848286,Diary Of Nightmares,Diary Of Nightmares,en,2006-03-03,0.6,0,0.0,0,0,27,Released,False,Horror,0
482548,Xi xue fu,Vampire Woman,cn,1962-06-06,0.6,0,0.0,0,0,0,Released,False,Horror,0
546695,Espelho Meu,Mirror Mirror,pt,2018-09-05,0.6,0,0.0,0,0,7,Released,False,"Horror, Thriller",0
287526,Zombie Mutation,Zombie Mutation,en,2012-11-04,0.6,3,2.0,0,0,80,Released,False,Horror,0
29910,El carnaval de las bestias,The Beasts' Carnival,es,1980-12-03,2.125,11,6.1,0,0,91,Released,False,"Crime, Horror",0
968397,The Living Impaired,The Living Impaired,en,2003-12-07,0.6,0,0.0,0,0,68,Released,False,"Comedy, Horror",0
369144,O Monstro Legume do Espaço,The Vegetable Monster from Outer Space,pt,1995-11-18,0.6,3,5.0,0,0,77,Released,False,"Comedy, Horror, Science Fiction",0
898435,Family Forbidden,Family Forbidden,en,2021-06-22,0.6,1,10.0,0,0,9,Released,False,"Comedy, Horror, Mystery",0
197499,Harvest Of Fear,Harvest Of Fear,en,2004-06-11,0.6,3,3.0,65000,0,88,Released,False,Horror,-65000
297455,Preston Castle,Preston Castle,en,2012-11-03,1.684,6,5.2,0,0,83,Released,False,Horror,0
994773,Rupintojelis,Pensive,lt,2022-02-25,0.6,0,0.0,0,0,0,Released,False,Horror,0
933098,Visions,Visions,en,2022-01-31,0.6,0,0.0,0,0,4,Released,False,Horror,0
15652,Hoboken Hollow,Hoboken Hollow,en,2005-11-16,3.602,14,3.3,1100000,0,98,Released,False,Horror,-1100000
560474,Payment,Payment,en,2018-08-27,0.6,2,5.0,0,0,8,Released,False,Horror,0
101791,Elfie Hopkins,Elfie Hopkins,en,2012-04-20,2.528,24,5.0,0,0,85,Released,False,"Horror, Thriller",0
331020,The Cuckoo Clocks of Hell,The Cuckoo Clocks of Hell,en,2011-08-31,0.662,2,1.5,0,0,103,Released,False,Horror,0
564612,Jack vs. Lanterns,Jack vs. Lanterns,en,2017-01-01,1.21,0,0.0,0,0,105,Released,False,"Comedy, Horror, Science Fiction",0
127209,Butterfly,Butterfly,en,2010-10-31,1.873,2,5.5,250000,0,90,Released,False,"Horror, Thriller",-250000
64624,La residencia,The House That Screamed,es,1969-12-01,5.841,65,6.5,0,0,100,Released,False,"Horror, Mystery, Thriller",0
306747,Dead Silence,Dead Silence,en,1989-01-01,0.6,0,0.0,0,0,62,Released,False,"Horror, Thriller",0
106661,魔高一丈,Return of the Demon,cn,1987-12-10,1.419,0,0.0,0,0,96,Released,False,"Action, Fantasy, Horror",0
642046,Fog Island,Fog Island,en,2012-11-11,0.6,0,0.0,0,0,74,Released,False,Horror,0
532366,Backwoods Marcy,Backwoods Marcy,en,1999-08-13,0.6,0,0.0,0,0,80,Released,False,Horror,0
590009,Funhouse,Funhouse,en,2019-10-25,9.071,70,5.6,0,110064,106,Released,False,Horror,110064
98906,Satan's Playground,Satan's Playground,en,2006-08-22,1.912,9,3.3,1000000,0,81,Released,False,Horror,-1000000
374618,Scrawl,Scrawl,en,2015-10-17,1.95,11,3.8,0,0,82,Released,False,"Fantasy, Horror",0
875429,Seepers: A Love Story,Seepers: A Love Story,en,2021-10-02,0.6,0,0.0,0,0,101,Released,False,"Comedy, Horror",0
173105,Ghost Ballroom,Ghost Ballroom,en,1989-01-01,0.887,0,0.0,0,0,0,Released,False,Horror,0
132250,Hypothermia,Hypothermia,en,2012-10-02,4.409,41,3.9,0,0,73,Released,False,Horror,0
343284,Night of the Living Deb,Night of the Living Deb,en,2015-05-30,6.443,119,5.3,2000000,0,84,Released,False,"Comedy, Horror",-2000000
29798,Dead Man's Hand,Dead Man's Hand,en,2007-07-01,2.102,10,3.9,200000,0,80,Released,False,Horror,-200000
170261,The Legend of Sleepy Hollow,The Legend of Sleepy Hollow,en,1980-10-31,2.48,12,6.8,0,0,104,Released,False,"Comedy, Horror, TV Movie",0
230573,怪談番町皿屋敷,Ghost in the Well,ja,1957-07-13,1.028,5,7.8,0,0,45,Released,False,Horror,0
639571,Skin and Bones,Skin and Bones,en,2008-07-31,0.6,5,6.0,0,0,42,Released,False,"Horror, TV Movie",0
614202,Stalked,Stalked,en,2019-08-25,2.056,11,3.8,0,0,82,Released,False,"Action, Horror",0
138805,Dead Survivors,Dead Survivors,de,2012-02-10,0.6,2,6.5,0,0,0,Released,False,"Action, Horror, Science Fiction",0
647988,Pocong Pasti Berlalu,Pocong Pasti Berlalu,id,2014-03-27,0.6,0,0.0,0,0,78,Released,False,"Comedy, Horror",0
801808,Fanboy,Fanboy,en,2021-03-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
643238,Come be Creepy with Us,Come be Creepy with Us,en,2019-10-27,0.6,0,0.0,0,0,15,Released,False,Horror,0
387854,Pelepas Saka,Pelepas Saka,en,2016-02-04,0.84,0,0.0,0,0,82,Released,False,Horror,0
306692,Three:15am - Two Sentence Horror Adaptation - Daddy... There's Something On My Bed...,Three:15am - Two Sentence Horror Adaptation - Daddy... There's Something On My Bed...,en,2014-03-06,0.6,0,0.0,0,0,2,Released,False,Horror,0
105855,地獄小僧,The Boy from Hell,ja,2004-10-04,0.743,4,4.5,0,0,50,Released,False,Horror,0
950110,"Sadie, Baby","Sadie, Baby",en,2014-10-29,0.6,1,7.0,0,0,16,Released,False,"Comedy, Horror, Mystery",0
387039,Succubus,Succubus,en,2016-04-15,0.6,0,0.0,0,0,70,Released,False,Horror,0
648499,Rumah Bekas Kuburan,Rumah Bekas Kuburan,id,2012-02-02,0.6,0,0.0,0,0,85,Released,False,Horror,0
99106,महाकाल,The Monster,hi,1994-02-11,1.58,4,6.8,0,0,132,Released,False,Horror,0
92720,"Mirror, Mirror IV: Reflection","Mirror, Mirror IV: Reflection",en,2000-01-01,2.209,6,3.0,0,0,86,Released,False,Horror,0
661294,Supervivere,The Escape,es,2017-12-21,0.6,1,0.5,6700,0,11,Released,False,Horror,-6700
511625,Victims,Victims,en,1979-11-08,0.87,1,8.0,0,0,23,Released,False,"Horror, Thriller",0
521876,Dead List,Dead List,en,2018-05-01,1.47,7,5.1,0,0,80,Released,False,Horror,0
58807,Deadly Swarm,Deadly Swarm,en,2003-09-20,1.435,12,3.4,0,0,90,Released,False,"Horror, Science Fiction, Thriller",0
111590,ตำนานกระสือ,Demonic Beauty,th,2002-11-15,1.793,2,5.5,0,0,105,Released,False,"Drama, Fantasy, Horror",0
446074,Breaking Nikki,Breaking Nikki,en,2009-04-03,0.6,0,0.0,0,0,91,Released,False,"Horror, Thriller",0
805475,Smile Lines,Smile Lines,en,2021-04-30,0.6,0,0.0,700,0,77,Released,False,"Drama, Horror",-700
74289,魔界転生,Samurai Reincarnation,ja,1981-06-06,3.386,23,5.8,0,0,122,Released,False,"Action, Fantasy, Horror",0
422163,Trampa fatal,Trampa fatal,es,1961-08-25,0.6,3,5.0,0,0,87,Released,False,"Crime, Horror, Mystery",0
824063,The Forest of Iron,The Forest of Iron,en,2015-08-01,0.6,0,0.0,0,0,72,Released,False,Horror,0
430912,Escape from Cannibal Farm,Escape from Cannibal Farm,en,2018-01-02,5.429,11,3.8,0,0,100,Released,False,Horror,0
364159,Pehavý Max a strašidlá,Freckled Max and the Spooks,sk,1987-10-17,0.636,1,6.0,0,0,96,Released,False,"Adventure, Comedy, Family, Fantasy, Horror",0
732675,The Eliminator,The Eliminator,en,1996-09-08,0.6,0,0.0,0,0,86,Released,False,"Action, Comedy, Horror",0
896890,Bella and the Slasher,Bella and the Slasher,en,2020-10-21,0.917,0,0.0,0,0,18,Released,False,"Fantasy, Horror",0
646724,Mr. Bean Kesurupan Depe,Mr. Bean Kesurupan Depe,id,2012-06-07,0.6,0,0.0,0,0,76,Released,False,"Comedy, Horror",0
611214,Pizza blob,Pizza blob,fr,1992-01-01,0.6,0,0.0,0,0,0,Released,False,"Comedy, Horror",0
547844,A Pata do Macaco,A Pata do Macaco,pt,1983-05-08,0.84,0,0.0,0,0,0,Released,False,"Drama, Horror",0
840315,放送禁止4 恐怖の隣人戦争,Broadcast Ban 4: Horrible Neighborhood Disputes,ja,2005-03-26,0.6,0,0.0,0,0,46,Released,False,Horror,0
757981,The Whittler,The Whittler,en,2020-10-16,1.082,2,5.0,150000,0,67,Released,False,Horror,-150000
751254,Dark October,Dark October,en,2020-10-23,2.1,9,4.7,0,0,70,Released,False,Horror,0
662844,Angels Fallen,Angels Fallen,en,2020-01-14,7.227,52,5.6,0,0,86,Released,False,"Fantasy, Horror, Science Fiction",0
886884,The Ultimate Underground Amateur Slaughterfest of Death,The Ultimate Underground Amateur Slaughterfest of Death,en,2020-07-06,0.6,0,0.0,0,0,75,Released,False,Horror,0
692830,Conscious,Conscious,en,2018-10-31,0.608,0,0.0,0,0,75,Released,False,"Drama, Horror, Mystery, Science Fiction, Thriller",0
91586,Insidious: Chapter 2,Insidious: Chapter 2,en,2013-09-12,68.172,3528,6.7,5000000,161000000,106,Released,False,"Horror, Thriller",156000000
880032,El agua te arrepentirá,The Water Will Regret You,es,2021-10-27,0.6,0,0.0,0,0,15,Released,False,"Drama, Horror",0
799131,Say Something,Say Something,en,2021-02-19,0.6,1,0.5,0,0,5,Released,False,"Drama, Horror",0
48494,Lynch Mob,Lynch Mob,en,2009-09-18,1.386,2,2.0,365000,40,99,Released,False,"Crime, Horror, Thriller",-364960
857447,Heart  of the Beast,Heart  of the Beast,en,2017-08-01,0.6,0,0.0,0,0,80,Released,False,"Comedy, Horror",0
476051,Viola vs. The Vampire King,Viola vs. The Vampire King,en,2017-04-06,0.6,0,0.0,0,0,8,Released,False,"Comedy, Horror",0
712079,Jimmy Mack,Jimmy Mack,en,2019-12-07,0.6,0,0.0,2000,0,67,Released,False,Horror,-2000
227759,Pure Blood,Pure Blood,en,2000-07-14,0.6,6,3.4,0,0,96,Released,False,"Horror, Thriller",0
1030691,Scratches in the Dark,Scratches in the Dark,en,2016-10-30,0.6,0,0.0,0,0,0,Released,False,Horror,0
729053,கருப்பங்காட்டு வலசு,Karuppankaatu Valasu,ta,2020-07-30,0.6,0,0.0,0,0,110,Released,False,"Drama, Horror",0
721113,Srkokolj,Slurpslaughter,sr,2020-07-02,0.6,0,0.0,0,0,9,Released,False,"Comedy, Horror",0
364663,خوابگاه دختران,Girl's Dormitory,fa,2004-11-14,1.051,3,5.0,0,0,96,Released,False,"Drama, Horror, Mystery",0
913520,Fórmula Selvagem,Savage Formula,pt,2021-07-04,0.6,0,0.0,0,0,74,Released,False,"Comedy, Horror",0
781635,CandyMan,CandyMan,en,2011-12-17,1.132,1,2.0,0,0,7,Released,False,Horror,0
87869,Savage Harvest,Savage Harvest,en,1994-01-01,0.84,2,4.0,0,0,71,Released,False,Horror,0
39164,House of the Long Shadows,House of the Long Shadows,en,1983-06-17,7.378,74,6.4,7500000,0,100,Released,False,"Comedy, Horror, Mystery",-7500000
124733,Masks,Masks,de,2011-07-28,1.495,25,5.6,0,0,112,Released,False,"Horror, Mystery, Thriller",0
100657,Violent Midnight,Violent Midnight,en,1963-05-22,0.805,4,5.0,0,0,90,Released,False,"Horror, Thriller",0
49676,Too Late to Say Goodbye,Too Late to Say Goodbye,en,2009-11-07,6.473,16,6.3,0,0,95,Released,False,"Drama, Horror, Mystery, TV Movie",0
678928,Waiting Room,Waiting Room,en,2008-03-27,0.6,0,0.0,0,0,9,Released,False,Horror,0
479646,Death on Scenic Drive,Death on Scenic Drive,en,2017-09-30,1.228,2,1.8,0,0,82,Released,False,Horror,0
354328,Run,Run,en,2015-01-01,0.6,0,0.0,0,0,0,Released,False,Horror,0
296280,El Monstruo Resucitado,The Revived Monster,es,1953-01-01,1.481,9,6.0,0,0,73,Released,False,Horror,0
356089,Camera Trap,Camera Trap,en,2015-08-25,1.636,8,3.9,0,0,93,Released,False,"Horror, Thriller",0
11974,The 'Burbs,The 'Burbs,en,1989-02-17,14.73,974,6.7,18000000,49101993,102,Released,False,"Comedy, Horror, Thriller",31101993
457775,The Devil and Father Amorth,The Devil and Father Amorth,en,2018-04-20,6.053,88,5.1,0,0,68,Released,False,"Documentary, Horror",0
821557,Donde La Luz No Llega,Out of the Reach of Light,es,2020-01-01,0.665,0,0.0,0,0,14,Released,False,"Family, Horror",0
488029,A Beautiful Killing,A Beautiful Killing,en,1974-01-22,0.6,0,0.0,0,0,74,Released,False,"Horror, Mystery, TV Movie",0
966711,Torihada 2 « Neck » ~ Yofukashi no anata ni zokutto suru hanashi wo,Torihada 2 « Neck » ~ Yofukashi no anata ni zokutto suru hanashi wo,ja,2007-09-27,0.6,1,6.0,0,0,47,Released,False,Horror,0
29616,Crazy Animal,Crazy Animal,en,2007-07-03,1.493,1,5.0,100000,0,87,Released,False,"Horror, Music",-100000
286452,Varsity Blood,Varsity Blood,en,2014-08-19,3.013,15,3.9,0,0,86,Released,False,Horror,0
359299,Yoshie Zero,Yoshie Zero,ja,2010-08-06,0.926,1,6.0,0,0,14,Released,False,"Action, Comedy, Horror, Science Fiction",0
664522,Population Zero,Population Zero,de,2015-02-14,0.6,0,0.0,5000,0,0,Released,False,"Action, Adventure, Horror",-5000
939212,SLEEP IMAGE VISUALIZER,SLEEP IMAGE VISUALIZER,en,2020-06-19,0.6,0,0.0,0,0,5,Released,False,Horror,0
471498,Oxygène,Oxygen,fr,2021-05-12,27.843,1093,6.6,0,0,100,Released,False,"Horror, Science Fiction, Thriller",0
1014234,Tlahuelpuchi,Tlahuelpuchi,es,2022-08-18,1.376,0,0.0,0,0,1,Released,False,Horror,0
39992,La casa nel tempo,The House of Clocks,it,1989-07-01,1.992,24,5.7,0,0,84,Released,False,"Horror, TV Movie",0
712277,Salvi,Salvi,en,2012-11-28,0.6,0,0.0,0,0,11,Released,False,"Drama, Horror",0
34845,SuicideGirls Must Die!,SuicideGirls Must Die!,en,2010-03-12,2.387,17,3.8,0,0,96,Released,False,Horror,0
896268,Man-Horse,Man-Horse,en,2021-11-04,0.6,0,0.0,187,0,65,Released,False,"Horror, Thriller",-187
334245,Altar,Altar,en,2007-11-30,0.843,0,0.0,0,0,90,Released,False,Horror,0
445778,Pwera Usog,Pwera Usog,tl,2017-03-08,0.6,3,8.3,0,0,93,Released,False,Horror,0
259920,Furia asesina,Frenzied,es,1990-03-20,0.866,8,3.1,0,0,96,Released,False,"Action, Adventure, Horror",0
927526,Maneater!,Maneater!,en,2022-01-12,0.6,0,0.0,0,0,24,Released,False,"Comedy, Horror, Music",0
28038,Slaughter Party,Slaughter Party,en,2005-10-15,1.472,3,3.3,0,0,76,Released,False,Horror,0
699496,They Cry by Night,They Cry by Night,en,2020-04-23,0.6,0,0.0,0,0,0,Released,False,"Comedy, Horror",0
11442,Halloween: Resurrection,Halloween: Resurrection,en,2002-07-01,47.79,1000,4.7,13000000,37664855,89,Released,False,"Horror, Thriller",24664855
776236,Phobic,Phobic,en,2020-12-15,1.761,0,0.0,0,0,82,Released,False,"Crime, Horror",0
126927,The Ballad of Tam Lin,The Ballad of Tam Lin,en,1970-12-01,1.774,7,5.9,0,0,106,Released,False,"Horror, Thriller",0
299626,Kaidan ijin yûrei,Ghost from the Continent,ja,1963-06-02,0.6,0,0.0,0,0,73,Released,False,Horror,0
690127,Last Number Dialled,Last Number Dialled,en,2018-12-27,0.6,0,0.0,0,0,0,Released,False,Horror,0
375655,6 Days Dark,6 Days Dark,en,2014-08-26,2.065,5,3.6,2000000,0,90,Released,False,Horror,-2000000
921884,屍霊,The Spirit of the Dead,ja,2000-09-22,0.6,0,0.0,0,0,75,Released,False,"Drama, Horror",0
355611,憲兵と幽霊,Ghost in the Regiment,ja,1958-08-09,1.427,0,0.0,0,0,75,Released,False,"Crime, Horror",0
362227,Night of Something Strange,Night of Something Strange,en,2016-04-08,3.843,63,4.9,40000,0,97,Released,False,"Comedy, Horror",-40000
988508,The Fight,The Fight,en,2022-04-22,0.6,0,0.0,0,0,1,Released,False,"Action, Horror, Thriller",0
595068,Blue Blood,Blue Blood,en,2019-03-30,0.6,1,5.0,0,0,11,Released,False,Horror,0
615582,Respite Care,Respite Care,en,2019-07-09,0.6,0,0.0,0,0,80,Released,False,"Horror, Thriller",0
418585,The Crooked Man,The Crooked Man,en,2016-10-01,9.36,30,4.5,0,0,87,Released,False,Horror,0
987901,Puaka Pak Selar,Puaka Pak Selar,ms,2021-02-27,0.6,0,0.0,0,0,90,Released,False,Horror,0
411805,Walking Dead In The West,Walking Dead In The West,en,2016-08-22,16.296,10,3.1,0,0,88,Released,False,"Fantasy, Horror, Western",0
749256,Unhuman Nature,Unhuman Nature,en,2020-10-01,1.703,2,5.5,0,0,66,Released,False,Horror,0
845407,Versos Post Mortem,Versos Post Mortem,es,2021-06-18,0.6,0,0.0,0,0,14,Released,False,"Comedy, Horror, Music",0
315039,The Vampire Raiders,The Vampire Raiders,en,1988-01-01,0.901,2,4.0,0,0,90,Released,False,Horror,0
267226,손님1 첫번째 이야기,An Uninvited Guest,ko,2011-11-17,0.6,2,5.5,0,0,81,Released,False,"Horror, Thriller",0
465083,La trajinera del terror,La trajinera del terror,es,2005-07-07,0.6,4,4.8,0,0,89,Released,False,"Horror, Mystery",0
435704,Pine Devil,Pine Devil,en,2016-04-13,0.6,0,0.0,0,0,2,Released,False,"Animation, Horror",0
730414,Castillo Vacío,Castillo Vacío,es,2020-08-05,0.6,1,6.0,0,0,9,Released,False,"Horror, Thriller",0
